5824,296663,37,50.7
5824,296663,38,50.6
5824,296663,39,50.6
5824,296663,40,50.7
5824,296663,41,50.7
5824,296663,42,50.7
5824,296663,43,50.6
5824,296663,44,50.6
5824,296663,45,50.6
5824,296663,46,50.6
5824,296663,47,50.6
5824,296663,48,50.5
5824,296663,49,50.5
5824,296663,50,50.5
5824,296663,51,50.4
5824,296663,52,50.4
5824,296663,53,50.4
5824,296663,54,50.4
5824,296663,55,50.3
5824,296663,56,50.3
5824,296663,57,50.3
5824,296663,58,50.2
5824,296663,59,50.2
5824,296663,60,50.2
5824,296663,61,50.1
5824,296663,62,50.1
5824,296663,63,50.1
5824,296663,64,50.0
5824,296663,65,50.0
5824,296663,66,50.0
5824,296663,67,49.9
5824,296663,68,49.9
5824,296663,69,49.9
5824,296663,70,49.9
5824,296663,71,49.9
5824,296663,72,49.8
5824,296663,73,49.8
5824,296663,74,49.8
5824,296663,75,49.7
5824,296663,76,49.7
5824,296663,77,49.6
5824,296663,78,49.6
5824,296663,79,49.6
5824,296663,80,49.6
5824,296663,81,49.5
5824,296663,82,49.5
5824,296663,83,49.5
5824,296663,84,49.4
5824,296663,85,49.4
5824,296663,86,49.4
5824,296663,87,49.3
5824,296663,88,49.3
5824,296663,89,49.3
5824,296664,1,49.3
5824,296664,2,49.2
5824,296664,3,49.2
5824,296664,4,49.2
5824,296664,5,49.1
5824,296664,6,49.1
5824,296664,7,49.1
5824,296664,8,49.1
5824,296664,9,49.1
5824,296664,10,49.1
5824,296664,11,3.6
5824,296664,12,15.2
5824,296664,13,44.1
5824,296664,14,39.1
5824,296664,15,18.0
5824,296664,16,47.0
5824,296664,17,9.5
5824,296664,18,36.6
5824,296664,19,48.8
5824,296664,20,16.9
5824,296664,21,4.8
5824,296664,22,48.8
5824,296664,23,48.7
5824,296664,24,48.7
5824,296664,25,48.7
5824,296664,26,48.7
5824,296664,27,48.6
5824,296664,28,48.6
5824,296664,29,48.6
5824,296664,30,48.6
5824,296664,31,48.6
5824,296664,32,48.5
5824,296664,33,48.5
5824,296664,34,48.5
5824,296664,35,48.4
5824,296664,36,48.4
5824,296664,37,48.4
5824,296664,38,48.4
5824,296664,39,48.4
5824,296664,40,48.3
5824,296664,41,48.3
5824,296665,1,48.3
5824,296665,2,48.2
5824,296665,3,48.2
5824,296665,4,48.2
5824,296665,5,48.2
5824,296665,6,48.1
5824,296665,7,48.1
5824,296665,8,48.1
5824,296665,9,48.1
5824,296665,10,48.0
5824,296665,11,48.0
5824,296665,12,48.0
5824,296665,13,48.0
5824,296665,14,48.0
5824,296665,15,48.0
5824,296665,16,47.9
5824,296665,17,47.9
5824,296665,18,47.9
5824,296665,19,47.9
5824,296665,20,47.8
5824,296665,21,47.8
5824,296665,22,47.8
5824,296665,23,47.7
5824,296665,24,47.7
5824,296665,25,47.7
5824,296665,26,47.7
5824,296665,27,47.6
5824,296665,28,47.6
5824,296665,29,47.6
5824,296665,30,47.6
5824,296665,31,47.5
5824,296665,32,47.5
5824,296665,33,47.5
5824,296665,34,47.4
5824,296665,35,47.4
5824,296665,36,47.4
5824,296665,37,47.4
5824,296665,38,47.4
5824,296665,39,47.3
5824,296665,40,47.3
5824,296665,41,47.2
5824,296665,42,47.2
5824,296665,43,47.2
5824,296665,44,47.2
5824,296665,45,47.2
5824,296665,46,47.1
5824,296666,1,47.1
5824,296666,2,47.1
5824,296666,3,47.1
5824,296666,4,47.1
5824,296666,5,47.0
5824,296666,6,47.0
5824,296666,7,46.9
5824,296666,8,46.9
5824,296666,9,46.9
5824,296666,10,46.9
5824,296666,11,46.9
5824,296666,12,46.9
5824,296666,13,46.8
5824,296666,14,46.8
5824,296666,15,46.8
5824,296666,16,46.7
5824,296666,17,46.7
5824,296666,18,46.6
5824,296666,19,46.7
5824,296666,20,46.7
5824,296666,21,46.6
5824,296666,22,46.6
5824,296666,23,46.6
5824,296666,24,46.5
5824,296666,25,46.5
5824,296666,26,46.5
5824,296666,27,46.5
5824,296666,28,46.5
5824,296666,29,46.4
5824,296668,1,46.4
5824,296668,2,46.4
5824,296668,3,46.4
5824,296668,4,46.3
5824,296668,5,46.3
5824,296668,6,46.3
5824,296668,7,46.3
5824,296668,8,46.3
5824,296668,9,46.3
5824,296668,10,46.2
5824,296668,11,46.2
5824,296668,12,46.1
5824,296668,13,46.1
5824,296668,14,46.1
5824,296668,15,46.1
5824,296668,16,46.1
5824,296668,17,46.1
5824,296668,18,46.0
5824,296668,19,45.9
5824,296668,20,46.0
5824,296668,21,46.0
5824,296668,22,46.0
5824,296668,23,45.9
5824,296668,24,45.9
5824,296668,25,45.9
5824,296668,26,45.9
5824,296668,27,45.9
5824,296668,28,45.8
5824,296668,29,45.8
5824,296668,30,45.8
5824,296668,31,45.8
5824,296668,32,45.7
5824,296668,33,45.7
5824,296668,34,45.7
5824,296668,35,45.6
5824,296668,36,45.6
5824,296668,37,45.6
5824,296668,38,45.6
5824,296668,39,45.6
5824,296668,40,45.5
5824,296668,41,45.6
5824,296668,42,45.5
5824,296668,43,45.5
5824,296668,44,45.5
5824,296668,45,45.4
5824,296668,46,45.4
5824,296669,1,45.4
5824,296669,2,45.4
5824,296669,3,45.4
5824,296669,4,45.4
5824,296669,5,45.3
5824,296669,6,45.3
5824,296669,7,45.3
5824,296669,8,45.3
5824,296669,9,45.3
5824,296669,10,45.3
5824,296669,11,45.2
5824,296669,12,45.2
5824,296669,13,45.2
5824,296669,14,45.2
5824,296669,15,45.2
5824,296669,16,45.2
